68383 155734
20659 62222
46147 22361 209107
62863 24039 173463
16369 38260 181836
23228 27556 162733
18442 6829 205838
30064 18609 175411
37659 23148 174234
49934 34434 228655
59391 52452 207079
19505 30732 213888
19422 37857 198669
45132 63473 217670
35611 8777 181772
37453 34397 228639
20886 27797 224036
10778 25455 197224
10987 2740 178605
38176 41975 220156
12233 6128 188205
21731 15927 171309
41488 564 164766
64656 46171 201144
31377 10459 216375
13405 12696 231058
48908 27 219944
33770 10804 223602
52727 2794 160199
65464 3545 206081
3581 34193 179479
38888 14173 191495
41390 60891 158508
43208 14375 203810
58179 65641 163340
16454 42224 180426
36139 14850 218155
64117 61586 185087
41481 21835 183901
61177 46097 177415
33266 28824 156694
53394 41826 185038
20790 65117 227672
62514 25175 227608
5274 23894 215228
16067 20981 156311
68267 48425 228551
47129 26872 226326
1733 49615 230897
31805 43793 179851
20444 50176 173981
48177 46214 201618
3433 34285 157974
10915 17149 216963
14101 18269 169719
57927 23971 217846
10643 30554 192090
33987 13187 199350
29135 48684 199455
51090 29810 209137
40420 35291 225074
2577 14356 197064
19690 34676 215520
36376 15137 209553
41439 17878 208760
21873 21024 212855
6662 1266 173848
3870 57598 210987
26972 48009 170341
52969 59041 199636
55596 15155 182634
15764 26820 160780
17922 34799 158165
4945 6283 191694
7628 50733 193095
10153 18955 164500
25370 5690 229427
34783 28425 170575
16159 4042 165575
3917 68053 156650
2460 35704 218002
15407 62283 160196
55696 63656 172439
9766 17506 179476
65594 42934 233199
25852 11022 163843
56774 16711 163887
55284 57340 156272
54264 57447 230835
33769 29088 172900
52030 57130 211143
26959 9943 162719
30453 47909 231122
39234 24796 207184
15956 40402 218088
14566 55364 183829
62373 34278 185473
47332 5974 184831
67647 20300 184766
67715 17124 224442
4042 25294 190750
55960 43230 164097
24694 20328 206866
56376 63497 186083
1820 45230 189581
8906 44444 160555
27053 66240 170573
9431 67982 219644
25913 33195 206733
24635 1262 219999
12504 56070 171528
34122 60430 208211
64476 30868 185128
30369 14217 227152
61350 41646 195417
8385 12707 190431
57278 10659 199463
54813 60885 159643
53639 25106 169507
37463 54395 157475
37895 21355 191660
35346 46258 174395
47908 65205 211212
58059 57617 197471
981 20912 186510
52896 49817 212122
4738 50642 175547
39029 57645 209433
13334 6700 226320
61483 11731 184149
23159 542 196729
17649 32089 160012
35674 25959 205951
18250 51473 188345
2437 40309 206824
63787 58000 163955
10000 22920 160067
8988 52399 225153
17974 63772 214422
54841 14441 205105
19910 45821 193345
65224 41850 182988
60000 34839 174088
38915 1913 211572
43972 65096 196385
26258 15986 194103
51023 21065 162396
34921 57359 157462
970 20044 183982
10400 8378 189052
42276 52156 218762
19607 8150 164861
19673 25811 225824
49890 19887 227555
23420 38421 195278
50820 40581 213072
2751 13502 170314
13707 42365 156954
12770 14475 177168
50445 57409 230769
63828 2944 203776
33411 17557 167712
50071 17457 161473
23643 41504 181295
1208 37145 164136
34656 22931 157704
46236 28332 167502
44180 61765 207748
29623 5650 214829
67048 6169 176529
25393 59627 223117
6689 3235 187895
1961 55261 176576
12786 42827 213231
3847 64723 171644
25897 41317 228385
41407 3920 171939
37452 40042 165366
32894 66723 224752
18976 28989 194408
54078 43663 203732
23000 12076 188094
50120 12596 218692
41134 14422 225199
33003 23900 226836
25738 25553 232408
48915 30604 170536
22452 14337 194236
24790 4681 184487
1720 39217 218093
4278 38974 224347
64686 21424 192120
988 63961 194788
39324 23191 167146
35683 63165 161132
38026 44485 180432
59239 67709 156621
8352 21716 160010
59426 25357 164971
60445 62951 220723
18889 54523 170170
19438 66424 169986
15723 37099 171233
31297 22412 225863
34902 13670 222518
15206 7767 188589
66768 30203 184850
26872 49045 170212
5211 20968 171978
35866 3171 198558
37230 50277 230570
7083 36695 190352
8305 5784 182085
47633 40804 163409
17377 19319 212420
7536 51126 200326
44530 52093 175453
59440 59867 228838
51278 62514 157567
23197 8274 211702
20870 47427 166249
26497 29093 231476
9579 10398 156453
25828 55995 176768
50208 17039 215297
37692 39428 170983
41997 4097 171128
21398 22056 175353
13272 32735 230021
44696 41047 216392
48827 16380 220405
63989 52974 228490
18824 14014 223012
15828 15939 174851
41456 66593 158629
60666 11599 185924
66448 61148 170777
27173 31720 185215
62922 49149 175993
33574 44536 180880
65147 8656 226123
37688 40609 230751
67613 5208 169577
40879 5403 179081
15639 42068 229456
17264 31237 230899
34047 3689 166813
23173 45206 220609
3440 7265 181370
27953 21886 168699
26140 51387 199616
31010 49859 175167
35960 12346 217330
9655 22090 214019
14196 31641 179705
19427 59490 187540
50479 59592 199919
67996 4867 183880
15017 25706 158633
29278 34935 194482
67511 17527 230725
31877 42662 217822
59485 59642 182021
11319 8919 159259
12592 18304 159126
43899 59340 161891
61631 51847 181701
51436 52890 223043
14369 8294 178206
63942 54244 180446
6772 28884 226272
53794 43042 176595
29074 7950 209287
36514 477 186586
3245 26570 166649
22157 60029 233473
12850 67683 185222
45015 18441 192678
20592 36437 183307
35860 7302 159151
59753 9608 196749
35034 47459 216469
21985 10138 223737
27304 26485 226154
48261 3517 211632
34959 9993 230438
36416 60989 172967
22128 62185 224332
10836 61485 210686
3264 22516 196660
30412 3808 205342
52152 10078 168730
42381 19322 198994
38682 54040 159117
57633 46868 157250
737 44194 205072
33553 42165 212900
25496 2006 205753
39735 60016 183477
31499 25913 161465
8998 3071 177186
63843 34211 169888
62802 12947 190001
31649 36360 226288
64196 6440 200573
30379 46007 159956
26791 55106 211398
43604 25971 193996
4216 19400 209057
8012 23117 172730
63309 65853 188021
58453 64462 164942
12980 51864 229312
56536 19076 199267
33612 28510 183242
35032 2971 171846
14886 49234 204977
24758 26381 232927
14818 28000 179456
7445 24840 189886
34309 13758 171304
35413 24026 219749
47538 51009 231178
4296 64270 183540
52887 539 187377
51786 14790 182256
27639 38895 180828
58266 25345 186323
4234 16381 197920
51171 8052 198244
53456 55869 220608
23796 11451 198109
43578 54297 200021
30996 40244 161605
65760 3708 164537
18915 46111 193125
42690 34989 159448
567 39543 214586
52485 113 223178
15434 55832 172452
22068 1513 220175
47980 34601 173538
2873 7010 212436
7596 29093 186112
9403 31140 231551
34292 5591 171248
23141 58899 216768
50464 54611 186549
34341 27262 193882
47728 35006 183597
1360 31420 221782
24387 40097 219084
16488 21892 184948
67998 66112 185497
34068 19335 198601
28245 48018 200523
42278 18961 163312
64315 42765 191058
20544 28637 220246
2331 33414 161323
43644 13918 211033
5881 47751 186238
61963 4705 160399
13123 12496 159522
48542 36934 184752
16827 39335 232030
15987 56254 194154
42970 64932 208122
23762 60644 196605
10341 64171 222517
28340 49859 164630
62776 49686 177184
28909 43308 167307
47294 58700 184756
6030 5194 195389
50225 34408 200028
1138 35429 209694
43995 23752 161210
55984 32540 160161
28981 22985 188016
28839 55700 193370
11561 47898 174080
14626 32433 179225
8835 36581 189349
56264 15980 233394
57538 16380 175620
61538 8376 226787
54477 32107 163883
57848 3137 194982
44501 19573 191043
44263 2497 159937
19836 58954 190009
39931 65575 218083
6157 43521 163589
19406 62983 163010
20743 24679 190740
11771 16166 217444
48565 27445 182503
31689 19453 197882
61257 52637 216923
23811 67592 217986
2982 47088 201467
42986 36864 174908
14699 26542 186775
48908 36556 229771
10674 54301 200607
6766 34238 182228
27070 31555 205974
32794 26646 214267
38632 39260 211461
35613 43869 213644
34118 60376 216623
7866 67176 199329
28846 35377 191681
44956 15091 166494
7660 23079 179618
57135 43457 174602
37296 12537 197421
60961 36584 217595
35685 9699 218486
33000 55496 215312
51077 47464 180885
40955 1648 161466
26429 48953 217939
18271 66316 223909
57162 31620 190996
16027 10473 227823
15572 6825 167842
37919 16341 219207
55452 2826 224594
54950 21466 168629
4581 16479 193257
53163 17482 160556
58768 48071 165326
60649 33783 161264
9999 64991 156630
20629 44538 202667
65393 57032 194652
2733 62294 180797
43835 65106 232135
17669 35247 226340
63888 6010 170569
47694 45865 222727
62205 44565 176716
4527 55420 223716
35530 7771 182151
65553 31636 158657
41592 59974 186903
52082 45221 206394
32528 54420 187891
1292 14073 222048
3625 31112 204508
7437 26002 157132
67481 26265 165119
49943 53789 166269
58603 60457 186434
38837 41032 213667
24502 50587 162675
52273 19661 230637
9068 67677 176038
25182 16453 178433
10587 7656 209271
61300 6441 191439
15247 15945 214096
62106 58793 197772
6760 2254 208388
16336 19730 201414
24841 15936 210341
6006 12094 164712
16055 64513 204961
17952 9495 166427
27843 64604 191282
8388 32097 184997
6749 52347 175297
48152 13630 224957
60474 51721 217202
2719 13378 200181
3305 55405 172986
48728 64782 191757
39651 31325 219400
13561 23920 204689
5193 40746 186988
43340 46534 214960
45647 21430 170216
59609 66492 198997
35316 25892 180824
24824 419 173398
39345 27959 221027
42479 18882 179447
2353 54892 223537
5601 63607 199959
44837 2963 198294
41087 50082 213857
9117 21060 200932
33271 49947 186298
2940 36521 192381
4308 28281 232872
5846 3838 185047
63963 10262 213754
6031 13638 217968
56191 6940 182592
35179 4891 224341
62233 24457 216613
7274 66383 230740
21143 65140 184124
18815 3352 174392
60341 5138 193963
39023 34430 207078
24422 46408 167225
47568 45696 205882
44434 7458 188599
8628 12145 193907
64601 26812 179020
32835 58423 208890
12114 27823 232141
44250 47852 197463
9467 17237 226607
8258 14448 232890
46187 41780 182206
35097 54206 228645
66902 30814 211255
66913 61866 202052
61926 51241 173859
50542 39338 163667
30319 46947 226256
27784 59380 170282
989 25280 210497
10650 25473 160881
30731 18010 224712
50420 68107 229527
7749 5334 196830
10386 26181 209214
539 25796 229880
39302 15932 224643
34055 21057 158703
19497 12978 183156
62919 6862 189691
18323 45969 168138
35676 41156 193403
4434 50042 163085
35470 3091 219847
46857 17112 171525
19822 42470 174769
60782 8573 206489
22425 54235 177701
2260 57397 199158
15485 3427 161924
22170 5450 158247
61729 14449 215015
10346 48098 169064
16727 12718 206722
12642 10693 215125
14161 6034 223102
18318 26604 215709
5449 6190 164030
66023 38523 169176
37326 5015 206865
63246 40966 176708
22457 8634 178792
41049 14705 208352
48347 25974 208237
41152 31928 202880
6890 39001 168665
22955 34116 181873
7513 44790 208796
37837 35409 165996
29430 35471 169050
55722 64537 183496
4726 68093 231064
28929 9932 193401
29503 17294 180880
19062 5893 166531
66634 6442 210967
50579 61909 224315
405 28076 223406
51087 57362 174989
34987 37232 213791
55362 21438 210583
16549 31851 166104
60752 55858 164011
17866 22301 193848
3113 53296 173255
54629 3054 230806
52793 28525 180046
53141 53941 165032
11349 57257 190429
40868 10829 207941
24006 27583 199517
33093 59396 210579
10381 29517 217041
34474 64556 206257
51050 64049 189978
16167 12587 191318
41 47904 221654
55694 56657 166777
21747 12822 215620
11090 52330 166250
5070 59455 169180
62066 24434 178773
37130 43236 219733
52699 4473 168336
51929 31293 159620
26423 49616 202061
24796 54230 217004
2472 22553 168466
3181 40189 219094
8196 1995 161011
39302 1306 185936
19891 31295 157040
27618 7166 231853
3528 18379 182219
45999 45610 156495
41879 37757 215856
64258 49188 209515
43321 54719 183071
17753 66183 191581
55859 59634 158170
47155 7921 208501
25522 30882 163920
59635 30613 226545
66747 32977 174338
45188 16149 226768
51066 34199 209908
51862 48541 200103
59458 37671 168374
55715 30121 215312
51837 53892 189250
18343 6906 173985
43808 36681 184940
483 66217 211728
21806 37343 225455
33355 63539 233027
19671 40984 159586
43503 7203 171600
58463 24608 168462
58389 42176 231160
49274 6940 186302
29406 39897 221855
40409 28647 200644
41784 14830 231105
1144 15649 172459
60269 40394 167959
39657 38822 232228
38061 27337 228921
20462 64945 210990
30125 37304 213374
6117 23673 206905
13213 47726 213942
9127 38125 179475
32921 17873 216285
47242 27615 193706
12317 5129 212589
41479 54592 182919
3927 2036 233526
10485 27243 171410
59942 44474 208337
53373 60270 160441
42955 64472 199753
10493 11946 157263
50505 59133 199037
14941 45667 232508
57266 34170 181053
57621 45065 172168
3088 13918 230744
60604 55437 196518
23678 52150 172014
8561 67513 228546
17435 14968 229256
66177 41276 192143
4772 10799 223093
63109 52947 204215
68357 52780 230638
63304 37432 177872
12808 63483 206835
22012 15114 183441
51401 6331 173175
21541 12949 221675
44806 183 198187
65841 58289 160537
23222 52094 171693
26701 57316 208625
8711 1281 229621
15153 68140 167326
62934 19007 177699
29734 40821 200533
51892 45500 187412
40201 52627 211056
8528 39148 222114
65847 13084 176164
9910 53840 189435
57394 12742 210008
61849 66310 169816
61925 25737 187743
35310 56998 157507
47406 30165 162277
8752 22657 175857
59396 21206 204772
4477 4634 186640
2815 57714 191238
33834 52586 187737
17636 47263 193320
29647 29428 196784
14141 24176 207510
59729 7306 214170
67932 8485 202910
39076 51882 167919
31131 10223 228389
2850 26125 187058
51353 1796 203729
4201 42968 189552
47693 2504 220534
14574 63407 163977
55035 655 189954
64675 64750 203184
20366 41972 156111
271 46590 214153
49162 3025 167221
51756 64209 161372
19978 58302 156178
27396 60304 183303
57632 39202 164216
41888 30237 193842
28591 6784 225961
23392 6444 183621
51469 5660 159672
61265 5247 166246
33219 19011 200881
18122 62030 212955
43037 15250 175538
43781 39724 224273
1341 33973 182065
22298 48152 206021
3622 2606 171395
23159 1442 186813
10125 292 180165
64856 52893 197827
36980 37148 198780
43676 43042 200862
22112 21291 232266
18933 3000 228125
66369 18538 217157
37764 67758 170970
62828 43130 162889
23860 46182 212194
45226 20458 166973
48956 2419 187406
59141 4134 201801
30964 12381 165224
25349 54795 219603
12200 11775 172009
11719 27534 226808
7165 3378 178984
9375 63146 177983
36379 43923 184159
48298 40534 172211
34299 57196 172503
54081 12436 158922
22733 9868 213034
63 15151 158717
14242 65983 204910
29649 60414 199629
61098 12199 178967
27722 64551 161792
14738 22131 199219
45728 35820 179136
54241 37667 227647
6658 15623 156237
29329 32383 232803
38875 47902 217779
19133 11589 168786
38916 52807 191366
41661 1452 224722
27484 41090 179343
31148 45569 201895
40951 41622 159348
27558 21135 183184
53762 1766 212932
67847 66512 218844
20247 53714 194014
2695 5449 202650
27794 41640 175602
18035 35564 213449
66851 49449 156725
675 66502 188319
37302 53273 186086
35247 36302 171469
21250 57162 175872
60215 59851 187408
23850 5226 198667
41002 22607 215216
57685 10809 174400
64313 50708 162567
5987 508 203880
59577 3075 187715
50915 43423 161590
16344 52844 204862
58287 31692 226670
42267 34910 206110
25169 62589 213854
3954 64121 227651
40035 8876 186025
38929 20953 185969
13035 58013 200318
58880 37818 185367
31598 11372 220918
37309 16692 216132
18263 36935 156325
36289 49158 170297
62451 43256 196325
1133 57303 222818
33449 31385 159601
24333 54608 181790
30420 4687 220642
52861 14960 165823
60648 64588 211801
28066 17917 221610
61256 12805 228057
50222 845 194354
13644 8298 233377
14931 64360 207878
18778 10963 168447
26285 35501 202455
10192 40612 187996
13085 39127 180280
38717 65038 222828
58660 59470 169305
46308 57846 165901
12216 60121 161708
45297 44358 229255
59771 38921 200979
54944 51552 213777
22019 32841 165122
55623 19238 231001
66867 18323 183003
49472 65691 172649
62537 36932 197336
4259 961 203391
14561 60853 161486
38970 27791 180664
40449 39031 225983
65667 28303 178760
60861 41657 164680
64325 39619 173500
58397 10370 212313
3177 1991 160445
27063 3344 180680
9197 18103 158878
25870 4999 211491
11226 46658 177331
30761 28054 191503
7937 56867 184990
55466 36571 217800
17299 42223 230854
59979 43831 200784
55519 16202 231291
