74485 209542
41599 38626
3425 40698 265470
57655 35985 295658
67989 25352 257488
60945 63254 213502
65952 5033 269302
66762 419 277321
36572 50905 306899
59299 25397 213672
67859 24939 258183
47222 54768 310423
60927 62321 211242
40412 54146 252458
64316 32814 294026
42298 3734 256433
44638 44575 253269
53624 37759 275563
57229 39341 220310
19490 23380 209910
55533 43313 229078
44757 73054 306291
27948 45309 283684
65034 39824 238454
56619 74169 309689
6739 13550 294685
57631 18104 269496
28475 44365 226378
46580 2887 215128
30213 17171 230178
1095 40776 218501
24396 69524 253953
35440 58484 301407
21596 63682 210722
9925 5499 289560
54250 61868 313768
62673 31328 272425
35475 50351 285153
26857 58050 222935
69765 11169 249080
52578 32424 270066
15489 34186 235528
40009 45879 287135
36035 14411 246240
19311 12430 309869
39602 55628 253840
9274 9658 229583
68653 31180 291042
72979 33208 310268
70868 8248 250076
65444 49996 217899
46229 10661 287280
59159 2517 276989
26695 27256 244681
23131 8587 262076
41533 55177 287498
49418 25504 250776
34040 29547 221801
30286 14305 245860
21896 39746 213688
48981 58208 275420
66197 45446 265881
71453 38584 301939
53560 10787 272126
65066 24744 210986
16328 796 304803
3980 49605 256870
42810 61311 210414
59959 14276 237984
57948 45617 220294
16705 27433 306558
27586 20775 223998
17980 54161 255818
65137 9191 282438
49192 8383 226717
51431 50934 239875
9788 65054 297606
13610 21920 312601
66198 7862 289239
52278 26001 278257
8717 3505 246263
61182 36189 311689
12523 33869 262902
25724 35455 217867
67754 68022 285326
4653 73184 213990
44118 42018 259948
32889 11748 263803
37619 14982 230433
27695 68958 274119
14640 32734 297242
53579 30006 270394
21616 893 230747
26566 9619 209578
6003 35062 216147
11847 32699 214902
56021 60142 258609
25346 54099 254218
72576 45318 265521
13576 49729 287832
65924 55516 278930
43205 381 293610
20614 65075 267359
25995 67749 295531
16304 14331 223607
14748 34891 290285
66109 49787 242823
1337 65890 277787
5793 2140 307868
58557 31337 257766
61949 71371 224552
30231 2067 287582
41263 73879 279125
18147 35121 279316
10908 62582 288755
68928 46067 263530
10641 71501 270006
406 36392 250373
12601 29126 312239
36174 67279 293279
26305 19281 246363
68598 26609 301410
9638 49008 228686
34772 38115 249199
35094 41852 310450
17698 50059 224679
9254 54274 235056
44875 59542 299169
55876 23079 265584
37795 9883 229999
61902 22624 294663
58588 27157 295812
30261 4821 214871
11545 51823 217384
18246 4556 226861
3954 12385 308207
72450 22217 250536
8655 6126 245414
43684 32 301237
50526 3559 312684
37460 36049 212788
14869 40035 247117
67462 50444 238151
38904 43484 286134
67022 67953 305256
13931 9399 238221
18687 36202 281818
3827 22606 235552
72526 73711 233460
35588 9393 232664
55026 30958 265216
25659 39217 280511
24724 39161 307536
50937 66568 244228
5700 25449 283079
27536 41592 265673
30422 16870 277811
57632 11842 256675
53988 4868 233910
66719 72289 219723
61906 15838 280122
9805 10585 246879
31992 26119 280583
46815 36367 296012
6648 22565 211122
70838 43360 245372
21021 67873 220322
63082 72039 222803
58852 55543 314039
54514 39248 211031
26656 72214 266701
52827 47220 280671
56249 30252 229296
16684 56672 268611
19041 44655 216602
18436 58021 222227
52046 4258 312336
58234 22436 234298
58154 66532 243572
38667 67771 281021
49144 29355 259923
45712 53535 246933
69963 34145 259784
15628 11497 225037
49933 25749 294464
61609 29585 301982
63662 63162 298006
48095 51129 257638
68417 41224 256975
9739 57546 225580
17987 11679 279962
72966 63140 286053
11112 52579 213562
18516 33076 242156
66305 26457 301703
8953 33438 243612
23116 18067 239544
34109 59410 267541
36062 1989 270574
16507 10503 289605
17895 37518 222456
7639 46573 293849
54318 48041 253844
10544 39758 288454
7463 40646 246655
29227 61260 304485
37567 40896 258527
70417 62038 244604
49446 10604 230734
36514 28145 259142
68821 9120 257641
33965 33055 251192
25135 73265 233163
4844 70757 251783
50337 47114 272596
45386 55858 269104
56856 48767 260565
12581 36953 245950
18181 19986 288338
21191 38097 271758
4557 55639 236187
16075 53409 218846
69915 3797 241728
8932 73243 313149
6002 6027 300440
68046 52112 290887
51112 11824 231229
49134 57745 240015
66298 72283 258747
63357 66984 246682
30039 54316 309649
1204 33017 243494
11380 19117 219480
17756 21489 252420
23942 17103 228233
5467 15932 218029
26471 68547 255321
4895 26781 299420
3868 49992 274811
42545 15160 239965
62369 53000 213913
39922 70383 294007
2000 16656 214341
33810 37927 280204
47068 47392 283854
31440 33193 235007
13705 56348 264994
35078 64509 252613
22368 21238 265203
20572 61215 280264
54327 43409 282380
35716 1289 306331
54723 17992 253499
10460 6139 263448
13801 9453 251740
58290 24041 298231
59179 72926 286594
69366 17942 312158
38415 32047 278966
71354 69501 258204
11352 13230 247573
4819 69802 214321
73346 761 306020
66264 64739 313686
25980 26954 250829
54529 64392 264826
10155 42237 243097
2327 40617 227591
69106 73327 260946
52168 3110 247320
2669 47568 281416
25680 62546 224859
48345 64713 276669
43886 237 274660
10014 45176 301883
45586 47106 244311
34705 50264 295928
55805 23979 284083
18116 73115 252175
19373 33215 301094
31466 62013 284515
52094 44470 289776
32719 58324 291269
43868 13086 210086
38613 60005 298881
31208 3106 232208
56165 51127 237089
16373 51888 226964
58666 47649 307919
40848 57773 300843
68066 21881 307196
39984 44050 212040
67363 14736 299831
74367 30295 289884
37217 10284 283546
67880 64196 250251
45331 9859 311212
26451 19008 230802
5569 50929 214560
22892 70513 271458
20429 7099 263166
51580 31701 233232
13845 73363 291026
5905 27451 221538
13361 37385 211109
24855 21905 228204
35217 19588 283409
70925 7454 232313
46393 18399 235146
19581 72754 288591
41644 58315 231657
65412 2373 234673
59260 63407 267326
15905 71214 288793
64900 68121 262117
63603 28077 293804
18211 29972 276479
63219 1062 238804
29879 32116 239453
20989 21119 287344
62855 52353 270782
24015 71670 233036
45742 61121 282817
20383 4147 220900
37098 23567 302586
54093 25034 223354
57446 13114 219222
63035 22168 228466
39551 69472 249398
8374 26428 269550
19531 36862 254840
72199 15414 228715
3858 28080 257907
71112 36858 314147
21812 45532 304007
69357 32106 240734
9862 36200 240929
22105 24705 241455
17791 37045 303820
26525 39954 281055
59576 68435 271196
34013 68535 313918
44094 72214 252581
19660 35332 246967
11405 47451 275847
59354 71813 211792
48513 43344 212004
16892 35245 241300
38517 9907 305754
21973 15543 212756
36984 28345 223329
18428 9863 237962
33283 45666 288644
19409 18542 262848
23158 36005 226428
59091 11375 217832
9857 50441 218740
3605 31982 279723
46484 30592 300635
48157 58915 213952
72019 28378 294337
6658 24050 284252
55558 12082 291715
2144 41273 288431
70106 48655 214515
43608 6614 222793
35155 14140 235525
63621 10533 308079
22129 35697 294820
13940 22171 313019
12367 13919 256260
30329 66944 279842
42199 71166 296886
30637 45442 260478
4777 68096 284682
11251 23521 256993
30467 39615 280107
59647 13907 213674
27749 71527 297577
20826 73200 288660
61258 52970 253102
27832 42846 245675
60686 12003 247353
38351 70233 220085
11783 38517 272607
27968 938 304756
24045 73828 295936
62741 10928 306885
60081 49221 270938
70372 20638 281315
13511 13257 295691
69847 43102 242617
54321 62499 295792
54208 1862 260703
74139 9308 302448
2204 21423 248847
67747 15116 280319
6250 64106 314220
14443 71173 280313
40007 74331 258753
44168 26739 241139
55516 71575 225979
69173 16744 270004
35941 19140 222918
3051 17150 270698
69014 8474 278884
41630 19421 309473
54104 18435 308025
62674 10456 269880
58697 25737 312581
36448 16076 276505
38190 66198 233779
9812 3344 307904
59050 53576 220705
17149 23570 252304
25846 32061 257241
42656 39489 252214
9272 43876 277774
36498 22361 223980
73464 56372 289808
2456 43662 260062
49244 42098 239913
21188 68507 291755
64357 7449 292469
20352 33339 284881
12416 60652 227561
42007 37182 267953
37536 23627 293746
64708 42168 220938
43749 61813 280402
35921 45371 223515
57106 58148 229725
55876 40240 275551
19397 60294 314002
7405 6282 295331
34747 7284 281716
60457 18766 231400
24767 73247 247663
55128 6628 298711
4554 55978 271095
73737 54157 251194
2484 63249 310804
17149 646 227148
37805 61337 254532
28896 60045 223790
13767 59097 293646
22558 4037 240316
61218 48804 215014
59633 18746 257459
37758 71993 313891
62632 59147 269632
783 46890 244777
32187 57336 298628
49498 26524 313567
51640 45513 268951
44875 61516 211612
25395 6030 302796
71437 66850 215616
36488 60401 225229
35456 21415 273651
61500 14979 232845
30170 6902 243760
31536 14848 243358
51159 73928 220877
29329 49296 266668
34406 21943 238895
8888 46955 313814
65452 49307 283616
53086 66949 226428
51534 60693 268807
30006 5476 220525
45987 33297 294977
21435 45570 256222
66024 27428 262234
35831 5732 236265
25295 59696 210710
19502 31320 251149
21802 25420 245708
41018 53142 231790
68409 61785 231587
74481 65211 266151
4695 21470 263803
30408 5557 280739
1121 49011 250202
1561 5328 278188
14079 30326 302516
65389 51542 306771
11649 47908 231761
3262 9902 236579
33966 50846 297522
24893 8172 271240
51854 27091 276090
44899 72282 231074
57549 55592 294236
65104 49386 213434
49239 42849 281211
54686 43606 309777
33874 3918 264674
30971 21166 286262
8110 7338 304733
2039 50246 249807
41703 172 226488
2299 25094 264725
68756 73327 256851
50419 38730 245968
14214 32712 231393
44207 64764 311002
14592 56079 267331
74354 55343 223760
70871 54666 306559
11220 37411 265349
10208 19960 283694
30207 32468 267628
52231 65286 242617
44939 90 258306
35459 6253 283869
41811 8665 238952
26033 25401 214798
14910 36362 286639
44659 16945 253473
10694 70045 261478
18565 8693 300628
67869 31845 286579
16014 33899 272364
60381 23473 245312
59352 38375 226224
22325 70447 231668
57501 13774 233071
2957 45324 229238
27931 38970 213949
38030 6434 304343
27880 57361 209877
41078 65520 226949
50030 37602 300777
19749 15840 293118
4025 18704 249631
34120 22081 309330
64022 47496 282893
15442 45110 265370
40964 10434 287863
8497 43050 222765
62174 10890 253649
64945 20044 300035
39090 50922 217636
34492 18801 261796
43303 47837 278810
26937 61787 301450
64714 20323 275320
2440 62267 241536
6191 19829 261534
14805 48255 290988
25473 4978 233699
25255 37303 242000
45202 40327 249683
733 10506 299174
3121 63410 311648
66851 7566 275857
63096 58188 223482
24956 23785 312622
43750 14655 263784
27596 32459 249208
60355 17927 252886
39169 34803 280605
21614 27922 232473
22333 66804 268679
70606 42163 305800
33557 26503 261549
56606 45874 285661
63168 7687 277126
16687 44384 268735
68138 70508 247684
32070 69712 270144
16010 52089 297282
66160 14596 254475
53984 41958 217029
14131 64752 266365
56756 4842 279954
4752 23472 286553
46248 31711 224031
62646 56238 278035
38673 21647 287635
23935 3275 238571
8856 2888 269480
2816 61887 217183
733 68879 241621
49339 70363 294033
19681 15277 242930
33657 73781 299388
62722 65581 248157
15676 12266 227218
14823 58763 274305
57395 67625 230856
58307 16217 248598
14130 56837 242844
34613 35185 270236
53353 58242 288098
5655 9404 299007
43313 49790 230997
35615 57000 312116
2473 35838 270478
22898 24055 278784
56851 69126 273611
69408 56419 287946
51021 37638 237939
74142 29373 304982
20596 27745 250994
12428 46192 258802
59147 45783 230192
66485 22519 286131
38445 60145 217626
8167 4661 223903
55876 12619 277441
39881 70140 264348
19993 50469 218632
45867 53569 261915
46781 51236 210834
1684 30116 254803
7711 15581 222674
56406 55298 284217
54624 60764 301971
70513 33322 300064
63333 11488 246698
13245 73418 285686
55157 2162 277981
39142 18427 210629
39399 9329 277422
32300 3947 292595
19006 16446 229702
68281 49784 238694
20528 274 308176
3485 1272 238653
21213 51610 299666
24381 19346 212887
37853 44301 308028
59121 26974 241678
61601 15290 300680
51821 57760 259631
59815 35925 274753
9961 27261 266698
32280 24851 244252
47422 66526 271503
41165 61162 252158
35896 34204 225536
52247 32162 297649
64133 61308 257441
68120 1180 300904
61486 7293 305155
63421 31719 277733
9877 20507 268108
72022 58094 278048
32417 54411 230340
53989 71386 249621
31642 50245 261598
42412 17147 251291
18458 18365 311591
16181 38868 271191
60457 24315 272814
48132 37632 248799
51704 52698 312227
49669 46551 262261
62951 40640 311515
383 12343 241977
23860 59141 213172
31203 29130 260559
56532 49721 272537
25781 13673 250286
37126 68061 228944
40380 21022 311110
37196 5895 231066
61538 32729 251974
56121 9158 279917
43150 45024 237926
1353 61882 304046
44645 42267 272791
34695 60213 306562
30693 53122 264633
44817 34415 310720
45088 28758 307037
53896 33899 248768
65985 51156 307240
35616 26634 307021
21527 46173 285588
29016 22327 230966
58100 66260 221243
7453 65835 233157
11990 36863 303902
8634 52017 262725
25206 64245 298250
16644 5176 267458
65730 65928 217801
15108 32481 221244
60667 24288 307507
67294 73226 255768
5305 21930 240682
3121 48565 214170
36185 25171 236950
46457 8452 248454
1030 43924 243497
9942 4267 261525
20131 49204 267992
39516 41548 210516
18259 11636 278622
59643 65676 312057
45617 32340 217830
983 27925 307065
10604 28671 228126
40784 73178 212556
61954 56003 263725
18392 58757 282993
46049 3613 244610
64115 73293 299558
43164 44227 304942
73169 32084 220342
68933 39373 298626
57356 41087 220815
36901 11239 214037
3758 25652 221258
46746 29574 252925
31309 49837 239098
36781 21145 242899
30506 24769 295466
52209 11316 285057
71396 37188 292427
21947 4494 276604
13545 35240 265798
35557 9545 213980
43905 63317 284260
43 66872 228586
64231 64892 283870
67211 68080 274725
63578 48258 264920
14446 59792 273081
51781 46213 301531
36709 67471 223231
70973 39036 254951
9283 44058 280832
52514 37255 296287
39873 48835 253922
45325 44519 254081
66659 19370 249409
43099 45348 248274
58049 8213 265651
73780 67764 226183
46759 25959 216898
18075 8939 311248
33212 65002 284738
49923 70089 243791
47133 44655 295544
9161 9214 217752
6030 2575 308257
59349 17402 236720
3585 751 275349
30051 43951 286023
55274 22921 308853
18214 2241 216506
14952 6988 245989
66327 54499 267706
45700 36585 307088
57210 65824 231499
36742 28293 295650
59377 19291 304926
55639 47778 303407
29924 71196 265058
37557 9461 309890
1274 71041 241505
30852 34250 233268
49435 30145 253622
56523 20231 282463
54575 33834 269700
23562 50848 271791
17399 24520 262969
14562 17526 257973
31741 38082 229523
61346 33988 214578
32414 22361 236874
22146 34967 260414
1486 66514 312156
51074 47679 224608
50287 25927 264090
10927 17157 280447
1379 51599 291051
40521 16049 212057
3612 27544 236589
51923 490 227176
8000 6115 249594
11794 28658 292365
58165 53119 301864
49504 21496 215349
28217 13150 261386
47495 6178 310290
16536 3970 293071
52154 2199 311819
22508 32623 295572
29588 63081 311995
17925 49860 296409
42352 74036 287790
8375 37185 297452
8376 12319 259529
71357 65937 219931
17755 18926 251127
40816 46967 246695
44684 35017 249135
43779 57311 312270
33418 7046 266498
33472 49881 256194
31108 45304 262911
13604 32644 289423
73178 45844 241366
57766 39873 258828
14970 7400 234213
35188 18300 256511
49389 72298 213224
4368 43729 221071
1126 9063 293643
46159 1657 280146
39157 39567 271234
6234 18743 243256
10482 35013 264499
46340 20706 299856
23 37541 264803
33487 66592 241820
58051 38615 282194
38105 69265 282661
7392 32351 280485
70669 31951 253191
52045 24891 228154
18927 39228 214557
39455 7106 288986
31619 480 252973
59632 30947 232470
42628 45875 263190
8481 38897 261134
37364 48598 275004
4054 74281 236884
71674 19795 307798
26512 19961 250393
14183 40428 256373
52297 39251 221067
30172 70859 256179
22477 19308 313531
62272 224 295411
17839 14720 251790
56468 61549 282149
35975 22976 277937
27380 17017 255143
35240 39106 234235
30987 18391 299837
36690 36421 218236
15408 68752 286503
67225 13089 242271
66612 20386 242743
